date,jii,vol jii,ihsg,vol ihsg,usd,eur,gold/gr,silver/gr,oil/bbl,gas/mmbtu,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
2021-11-10,567.53,708.53,6683.15,15340.0,14250.0,16356.2,846972.84,11257.5,1164510.0,69540.0,4249323.0,480.0,449.857,143592.0,14.0,15.857,15423.965,1.742,1.633,521.203,0.051,0.058,0.76,32870906.0,192562.0,120.075,0.703,164918.0,0.602,0.0027,366.6,208289405.0,127335266.0,80954139.0,0.0,1759595.0,1497780.0,75.6,46.22,29.38,0.0,5437.0,765645.0,0.278,59.02
2021-11-11,567.16,812.67,6691.34,20920.0,14260.0,16327.7,853528.37,11550.6,1162190.0,73439.0,4249758.0,435.0,422.286,143608.0,16.0,15.429,15425.544,1.579,1.533,521.261,0.058,0.056,0.77,33047840.0,176934.0,120.721,0.646,163879.0,0.599,0.0026,388.1,209858444.0,128147345.0,81711099.0,0.0,1569039.0,1474085.0,76.17,46.51,29.66,0.0,5351.0,756464.0,0.275,59.0
2021-11-12,566.52,867.49,6651.05,19860.0,14233.0,16296.8,852988.24,11528.730000000001,1150026.4,68176.07,4250157.0,399.0,405.286,143628.0,20.0,15.571,15426.992,1.448,1.471,521.333,0.073,0.057,0.77,33203073.0,155233.0,121.288,0.567,164713.0,0.602,0.0025,406.4,211907880.0,129089388.0,82818492.0,0.0,2049436.0,1485120.0,76.92,46.86,30.06,0.0,5391.0,752170.0,0.273,61.76
2021-11-15,560.49,938.66,6616.03,20330.0,14210.0,16152.5,850763.41,11510.1,1148168.0,71334.2,4251076.0,221.0,381.0,143670.0,11.0,16.143,15430.328,0.802,1.383,521.486,0.04,0.059,0.82,33711018.0,167949.0,123.144,0.614,172249.0,0.629,0.0022,452.1,215168960.0,130616514.0,84552446.0,0.0,723856.0,1508857.0,78.1,47.41,30.69,0.0,5477.0,746004.0,0.271,61.72
2021-11-16,565.1,1030.0,6651.21,20700.0,14220.0,16095.6,845831.49,11376.0,1146274.2,73659.59999999999,4251423.0,347.0,368.571,143685.0,15.0,15.286,15431.587,1.26,1.338,521.54,0.054,0.055,0.84,33906599.0,195581.0,123.858,0.714,175465.0,0.641,0.0021,476.1,216663555.0,131292871.0,85370684.0,0.0,1494595.0,1447678.0,78.64,47.66,30.99,0.0,5255.0,690512.0,0.251,61.71
2021-11-17,564.34,1090.0,6675.8,21720.0,14240.0,16118.3,854756.53,11534.400000000001,1118267.2,68636.8,4251945.0,522.0,374.571,143698.0,13.0,15.143,15433.482,1.895,1.36,521.587,0.047,0.055,0.86,34100429.0,193830.0,124.566,0.708,175646.0,0.642,0.0021,468.9,218286093.0,132006377.0,86279716.0,0.0,1622538.0,1428098.0,79.23,47.91,31.32,0.0,5184.0,667302.0,0.242,61.69
2021-11-18,562.81,956.35,6636.47,24800.0,14225.0,16172.4,849969.29,11380.0,1128184.75,69702.5,4252345.0,400.0,369.571,143709.0,11.0,14.429,15434.934,1.452,1.341,521.627,0.04,0.052,0.86,34289357.0,188928.0,125.256,0.69,177360.0,0.648,0.0021,479.9,218409909.0,132073986.0,86335923.0,0.0,123816.0,1221638.0,79.28,47.94,31.34,0.0,4434.0,560949.0,0.204,61.69
2021-11-19,577.12,1300.0,6720.26,25880.0,14235.0,16068.5,844420.07,11245.65,1090828.05,72171.45,4252705.0,360.0,364.0,143714.0,5.0,12.286,15436.24,1.307,1.321,521.645,0.018,0.045,0.87,34473154.0,183797.0,125.928,0.671,181440.0,0.663,0.002,498.5,221362168.0,133402051.0,87960117.0,0.0,2952259.0,1350613.0,80.35,48.42,31.93,0.0,4902.0,616095.0,0.224,61.65
2021-11-22,575.24,1080.0,6723.39,21810.0,14245.0,16002.8,826296.69,11111.1,1100568.7000000002,68233.55,4253598.0,186.0,360.286,143744.0,5.0,10.571,15439.482,0.675,1.308,521.754,0.018,0.038,0.89,34979886.0,166685.0,127.779,0.609,181267.0,0.662,0.002,503.1,224041006.0,134614136.0,89426870.0,0.0,402379.0,1267435.0,81.32,48.86,32.46,0.0,4600.0,571089.0,0.207,61.63
2021-11-23,574.1,1350.0,6677.88,18630.0,14255.0,16031.2,819728.29,10833.8,1127285.4,70847.34999999999,4253992.0,394.0,367.0,143753.0,9.0,9.714,15440.912,1.43,1.332,521.787,0.033,0.035,0.91,35173806.0,193920.0,128.487,0.708,181030.0,0.661,0.002,493.3,225644845.0,135417063.0,90227782.0,0.0,1603839.0,1283041.0,81.9,49.15,32.75,0.0,4657.0,589170.0,0.214,61.61
2021-11-24,574.03,1100.0,6683.28,22460.0,14255.0,15959.9,819590.05,10833.8,1128568.35,72272.85,4254443.0,451.0,356.857,143766.0,13.0,9.714,15442.549,1.637,1.295,521.834,0.047,0.035,0.92,35374218.0,200412.0,129.219,0.732,181970.0,0.665,0.002,509.9,227295834.0,136080848.0,91214986.0,0.0,1650989.0,1287106.0,82.5,49.39,33.11,0.0,4672.0,582067.0,0.211,61.59
2021-11-25,579.28,1170.0,6699.35,21570.0,14265.0,15985.4,820236.28,10841.4,1115095.05,72608.84999999999,4254815.0,372.0,352.857,143782.0,16.0,10.429,15443.899,1.35,1.281,521.892,0.058,0.038,0.92,35573977.0,199759.0,129.949,0.73,183517.0,0.67,0.0019,520.1,228987709.0,136713147.0,92274562.0,0.0,1691875.0,1511114.0,83.12,49.62,33.49,0.0,5485.0,662737.0,0.241,61.57
2021-11-26,565.93,1700.0,6561.55,24250.0,14300.0,16183.3,823795.36,10582.0,985127.0,77935.0,4255268.0,453.0,366.143,143796.0,14.0,11.714,15445.544,1.644,1.329,521.943,0.051,0.043,0.91,35761270.0,187293.0,130.633,0.684,184017.0,0.672,0.002,502.6,230610233.0,137505204.0,93105029.0,0.0,1622524.0,1321152.0,83.71,49.91,33.79,0.0,4795.0,586165.0,0.213,61.55
2021-11-29,569.66,0.0,6608.29,0.0,14320.0,16165.8,821377.63,10596.8,1022734.4,69452.0,4256112.0,176.0,359.143,143819.0,11.0,10.714,15448.607,0.639,1.304,522.026,0.04,0.039,0.83,36285966.0,176381.0,132.55,0.644,186583.0,0.682,0.0019,519.5,233664522.0,138908862.0,94755660.0,0.0,794554.0,1374788.0,84.81,50.42,34.39,0.0,4990.0,613532.0,0.223,61.52
2021-11-30,558.15,2180.0,6533.93,21680.0,14320.0,16233.2,816645.04,10453.6,966170.4,65442.4,4256409.0,297.0,345.286,143830.0,11.0,11.0,15449.685,1.078,1.253,522.066,0.04,0.04,0.81,36486865.0,200899.0,133.284,0.734,187580.0,0.685,0.0018,543.3,234839306.0,139365438.0,95473868.0,0.0,1174784.0,1313494.0,85.24,50.59,34.65,0.0,4768.0,564054.0,0.205,61.5
2021-12-01,558.49,1900.0,6507.68,19510.0,14340.0,16231.5,821326.19,10324.8,957481.7999999999,61088.399999999994,4256687.0,278.0,320.571,143840.0,10.0,10.571,15450.694,1.009,1.164,522.103,0.036,0.038,0.79,36686240.0,199375.0,134.012,0.728,187432.0,0.685,0.0017,584.7,236724392.0,140205046.0,96519346.0,0.0,1885086.0,1346937.0,85.92,50.89,35.03,0.0,4889.0,589171.0,0.214,61.48
2021-12-02,565.95,1890.0,6583.82,21080.0,14375.0,16242.3,817278.41,10350.0,975200.0,58362.49999999999,4256998.0,311.0,311.857,143850.0,10.0,9.714,15451.823,1.129,1.132,522.139,0.036,0.035,0.79,36885898.0,199658.0,134.741,0.729,187417.0,0.685,0.0017,601.0,238203878.0,140885229.0,97318649.0,0.0,1479486.0,1316596.0,86.46,51.14,35.32,0.0,4779.0,596012.0,0.216,61.47
2021-12-03,560.61,988.5,6538.51,17260.0,14395.0,16285.1,825827.29,10364.4,960722.2999999999,59451.35,4257243.0,245.0,282.143,143858.0,8.0,8.857,15452.712,0.889,1.024,522.168,0.029,0.032,0.78,37079997.0,194099.0,135.45,0.709,188390.0,0.688,0.0015,667.7,239549926.0,141503092.0,98046834.0,0.0,1346048.0,1277099.0,86.95,51.36,35.59,0.0,4636.0,571127.0,0.207,61.45
2021-12-06,562.72,1390.0,6547.12,18010.0,14435.0,16289.9,825261.44,10393.199999999999,1012759.6,52832.1,4257815.0,130.0,243.286,143876.0,9.0,8.143,15454.788,0.472,0.883,522.233,0.033,0.03,0.79,37635452.0,200460.0,137.48,0.732,192784.0,0.704,0.0013,792.4,241926512.0,142700940.0,99225572.0,0.0,484584.0,1180284.0,87.81,51.8,36.02,0.0,4284.0,541725.0,0.197,61.43
2021-12-07,564.42,2009.9999999999998,6602.57,21240.0,14375.0,16194.9,824425.52,10350.0,1038162.5,53331.25,4258076.0,261.0,238.143,143893.0,17.0,9.0,15455.736,0.947,0.864,522.295,0.062,0.033,0.8,37916484.0,281032.0,138.506,1.027,204231.0,0.746,0.0012,857.6,243116796.0,143291352.0,99825444.0,0.0,1190284.0,1182499.0,88.25,52.01,36.23,0.0,4292.0,560845.0,0.204,64.19
2021-12-08,564.73,2380.0,6603.8,21690.0,14355.0,16281.4,822708.67,10335.6,1047053.7,54836.1,4258340.0,264.0,236.143,143909.0,16.0,9.857,15456.694,0.958,0.857,522.353,0.058,0.036,0.8,38199469.0,282985.0,139.54,1.034,216176.0,0.79,0.0011,915.4,244253314.0,143794042.0,100459272.0,0.0,1136518.0,1075560.0,88.66,52.19,36.46,0.0,3904.0,512714.0,0.186,64.18
2021-12-09,570.42,1530.0,6643.93,24020.0,14350.0,16204.0,818683.4,10188.5,1016554.0,54673.5,4258560.0,220.0,223.143,143918.0,9.0,9.714,15457.493,0.799,0.81,522.386,0.033,0.035,0.79,38466588.0,267119.0,140.516,0.976,225813.0,0.825,0.001,1012.0,245595833.0,144446324.0,101149509.0,0.0,1342519.0,1055994.0,89.15,52.43,36.71,0.0,3833.0,508728.0,0.185,64.16
2021-12-10,572.49,1060.0,6652.92,22920.0,14370.0,16253.9,823531.73,10202.699999999999,1038519.8999999999,56330.4,4258752.0,192.0,215.571,143923.0,5.0,9.286,15458.19,0.697,0.782,522.404,0.018,0.034,0.79,38695313.0,228725.0,141.351,0.836,230759.0,0.843,0.0009,1070.5,246880508.0,145085912.0,101794596.0,0.0,1284675.0,1047226.0,89.61,52.66,36.95,0.0,3801.0,511831.0,0.186,64.15
2021-12-13,569.2,833.91,6662.87,23210.0,14340.0,16179.8,823573.52,10324.8,1024879.7999999999,54348.6,4259249.0,106.0,204.857,143948.0,12.0,10.286,15459.994,0.385,0.744,522.495,0.044,0.037,0.83,39246966.0,177759.0,143.366,0.649,230216.0,0.841,0.0009,1123.8,249974816.0,146875959.0,103098857.0,0.0,574996.0,1149758.0,90.73,53.31,37.42,0.0,4173.0,596431.0,0.216,64.12
2021-12-14,566.69,997.43,6615.64,18760.0,14330.0,16131.3,815423.31,10031.0,1010408.3,53737.5,4259439.0,190.0,194.714,143960.0,12.0,9.571,15460.683,0.69,0.707,522.538,0.044,0.035,0.85,39450858.0,203892.0,144.111,0.745,219196.0,0.801,0.0009,1125.7,251106714.0,147468396.0,103638318.0,0.0,1131898.0,1141417.0,91.15,53.53,37.62,0.0,4143.0,596721.0,0.217,64.11
2021-12-15,565.73,1440.0,6626.26,19600.0,14330.0,16171.4,818191.49,10174.3,1029323.9,54454.0,4259644.0,205.0,186.286,143969.0,9.0,8.571,15461.427,0.744,0.676,522.571,0.033,0.031,0.88,39664716.0,213858.0,144.892,0.781,209321.0,0.765,0.0009,1123.7,252866371.0,148344215.0,104522156.0,0.0,1759657.0,1230437.0,91.78,53.85,37.94,0.0,4466.0,650025.0,0.236,64.09
2021-12-16,563.13,1250.0,6594.8,18590.0,14340.0,16244.3,829408.88,10324.8,1033627.2,54061.8,4259857.0,213.0,185.286,143979.0,10.0,8.714,15462.2,0.773,0.673,522.607,0.036,0.032,0.91,39875827.0,211111.0,145.663,0.771,201320.0,0.735,0.0009,1086.5,254443692.0,149205571.0,105238121.0,0.0,1577321.0,1263980.0,92.36,54.16,38.2,0.0,4588.0,679892.0,0.247,64.08
2021-12-17,562.72,1120.0,6601.93,21020.0,14365.0,16143.4,830251.23,10342.8,1013163.4500000001,53006.85,4260148.0,291.0,199.429,143986.0,7.0,9.0,15463.257,1.056,0.724,522.633,0.025,0.033,0.94,40090094.0,214267.0,146.446,0.783,199254.0,0.728,0.001,999.1,256270038.0,150249500.0,106020538.0,0.0,1826346.0,1341361.0,93.02,54.54,38.48,0.0,4869.0,737655.0,0.268,64.06
2021-12-20,558.09,844.42,6547.11,18130.0,14375.0,16207.8,827319.09,10206.25,999925.0,55056.25,4260677.0,133.0,204.0,144013.0,11.0,9.286,15465.177,0.483,0.74,522.731,0.04,0.034,0.92,40569980.0,142020.0,148.199,0.519,189002.0,0.69,0.0011,926.5,258955775.0,151775597.0,107180178.0,0.0,486334.0,1282994.0,93.99,55.09,38.9,0.0,4657.0,699948.0,0.254,64.04
2021-12-21,562.16,983.71,6554.31,18650.0,14313.0,16149.4,822785.83,10305.359999999999,1024953.9299999999,55391.310000000005,4260893.0,216.0,207.714,144024.0,11.0,9.143,15465.961,0.784,0.754,522.771,0.04,0.033,0.91,40792526.0,222546.0,149.012,0.813,191667.0,0.7,0.0011,922.7,260302530.0,152596517.0,107706013.0,0.0,1346755.0,1313688.0,94.48,55.39,39.09,0.0,4768.0,732589.0,0.266,64.03
2021-12-22,556.24,833.79,6529.59,18720.0,14285.0,16176.3,828019.97,10428.05,1048804.7,56854.3,4261072.0,179.0,204.0,144034.0,10.0,9.286,15466.611,0.65,0.74,522.807,0.036,0.034,0.9,41007921.0,215395.0,149.799,0.787,191886.0,0.701,0.0011,940.6,262043740.0,153503685.0,108540055.0,0.0,1741210.0,1311053.0,95.12,55.72,39.4,0.0,4759.0,737067.0,0.268,64.01
2021-12-23,559.44,767.75,6555.55,21000.0,14247.0,16139.0,828290.04,10542.78,1055132.82,53141.31,4261208.0,136.0,193.0,144042.0,8.0,9.0,15467.104,0.494,0.701,522.836,0.029,0.033,0.9,41215358.0,207437.0,150.557,0.758,191362.0,0.699,0.001,991.5,263751186.0,154494115.0,109257071.0,0.0,1707446.0,1329642.0,95.73,56.08,39.66,0.0,4826.0,755506.0,0.274,64.0
2021-12-27,564.57,741.71,6575.44,17900.0,14225.0,16111.2,828521.52,10526.5,1083091.5,57753.49999999999,4261879.0,120.0,171.714,144063.0,8.0,7.143,15469.54,0.436,0.623,522.912,0.029,0.026,1.05,41832992.0,164005.0,152.813,0.599,180430.0,0.659,0.001,1050.8,267807642.0,156994786.0,110812856.0,0.0,545057.0,1264552.0,97.21,56.99,40.22,0.0,4590.0,745598.0,0.271,66.75
2021-12-28,567.04,1070.0,6598.34,19180.0,14225.0,16087.0,825923.74,10526.5,1087074.5,57753.49999999999,4262157.0,278.0,180.571,144071.0,8.0,6.714,15470.549,1.009,0.655,522.941,0.029,0.024,1.08,42009846.0,176854.0,153.459,0.646,173903.0,0.635,0.001,963.1,269370107.0,157804805.0,111565302.0,0.0,1562465.0,1295368.0,97.77,57.28,40.5,0.0,4702.0,744041.0,0.27,66.73
2021-12-29,566.5,1120.0,6600.68,20050.0,14250.0,16170.9,826447.8,10402.5,1094970.0,57284.99999999999,4262351.0,194.0,182.714,144081.0,10.0,6.714,15471.253,0.704,0.663,522.977,0.036,0.024,1.09,42173457.0,163611.0,154.056,0.598,166505.0,0.608,0.0011,911.3,271240030.0,158962242.0,112277788.0,0.0,1869923.0,1313756.0,98.45,57.7,40.75,0.0,4769.0,779794.0,0.283,66.72
2021-12-30,562.02,995.98,6581.48,19200.0,14265.0,16150.8,832234.94,10556.1,1092841.65,50783.4,4262540.0,189.0,190.286,144088.0,7.0,6.571,15471.939,0.686,0.691,523.003,0.025,0.024,1.11,42336492.0,163035.0,154.652,0.596,160162.0,0.585,0.0012,841.7,273016811.0,160012443.0,113004368.0,0.0,1776781.0,1323661.0,99.1,58.08,41.02,0.0,4805.0,788333.0,0.286,66.7
2022-01-03,569.42,852.45,6665.31,18260.0,14264.0,16109.8,825701.9,10412.72,1086488.8800000001,54488.479999999996,4263433.0,265.0,222.0,144102.0,5.0,5.571,15475.18,0.962,0.806,523.054,0.018,0.02,1.39,42965736.0,209567.0,156.951,0.766,161821.0,0.591,0.0014,728.9,0.0,166104331.0,114196339.0,0.0,0.0,1554839.0,0.0,60.29,41.45,0.0,5644.0,1301364.0,0.472,61.13
2022-01-04,572.35,2009.9999999999998,6695.37,18590.0,14300.0,16137.5,833900.34,10582.0,1104675.0,53196.0,4263732.0,299.0,225.0,144105.0,3.0,4.857,15476.266,1.085,0.817,523.065,0.011,0.018,1.45,43198482.0,232746.0,157.801,0.85,169805.0,0.62,0.0013,754.7,0.0,166653867.0,114565936.0,0.0,0.0,1519359.0,0.0,60.49,41.58,0.0,5515.0,1264152.0,0.459,61.12
2022-01-05,565.58,1490.0,6662.3,17910.0,14355.0,16239.8,835170.3,10479.15,1110933.45,55697.4,4264136.0,404.0,255.0,144109.0,4.0,4.0,15477.732,1.466,0.926,523.079,0.015,0.015,1.53,43415786.0,217304.0,158.595,0.794,177476.0,0.648,0.0014,696.0,0.0,167226243.0,114822604.0,0.0,0.0,1439958.0,0.0,60.7,41.68,0.0,5227.0,1180572.0,0.429,61.11
2022-01-06,566.52,1320.0,6653.35,18000.0,14390.0,16247.8,828235.38,10216.9,1146739.0999999999,54825.9,4264669.0,533.0,304.143,144116.0,7.0,4.0,15479.667,1.935,1.104,523.105,0.025,0.015,1.58,43624574.0,208788.0,159.357,0.763,184012.0,0.672,0.0017,605.0,0.0,167999777.0,115554584.0,0.0,0.0,1373862.0,0.0,60.98,41.94,0.0,4987.0,1141048.0,0.414,61.1
2022-01-07,572.87,1190.0,6701.32,15710.0,14355.0,16305.8,828727.29,10335.6,1135049.8499999999,56271.6,4265187.0,518.0,352.429,144121.0,5.0,3.857,15481.547,1.88,1.279,523.123,0.018,0.014,1.6,43823061.0,198487.0,160.082,0.725,190986.0,0.698,0.0018,541.9,0.0,168819593.0,116114884.0,0.0,0.0,1314110.0,0.0,61.28,42.15,0.0,4770.0,1105248.0,0.401,62.26
2022-01-10,567.03,1060.0,6691.12,15940.0,14305.0,16199.0,828383.28,10299.6,1125803.5,58364.4,4266649.0,454.0,459.429,144136.0,7.0,4.857,15486.854,1.648,1.668,523.177,0.025,0.018,1.64,44359401.0,181426.0,162.042,0.663,199095.0,0.727,0.0023,433.4,0.0,170536338.0,116999284.0,0.0,0.0,1314110.0,0.0,61.9,42.47,0.0,4770.0,633144.0,0.23,62.25
2022-01-11,558.79,1540.0,6647.97,18110.0,14300.0,16252.0,837301.89,10439.0,1164306.0,60775.0,4267451.0,802.0,531.286,144144.0,8.0,5.571,15489.765,2.911,1.928,523.206,0.029,0.02,1.65,44563107.0,203706.0,162.786,0.744,194946.0,0.712,0.0027,366.9,0.0,171056204.0,117333660.0,0.0,0.0,1314110.0,0.0,62.09,42.59,0.0,4770.0,628905.0,0.228,62.25
2022-01-12,560.59,1730.0,6647.06,19290.0,14315.0,16379.2,840353.0,10593.1,1186140.9,69570.90000000001,4268097.0,646.0,565.857,144150.0,6.0,5.857,15492.11,2.345,2.054,523.228,0.022,0.021,1.64,44761743.0,198636.0,163.511,0.726,192280.0,0.702,0.0029,339.8,0.0,172155594.0,117947474.0,0.0,0.0,1314110.0,0.0,62.49,42.81,0.0,4770.0,704193.0,0.256,62.24
2022-01-13,562.8,1530.0,6658.36,18080.0,14290.0,16366.3,837163.64,10574.6,1172208.7,61018.299999999996,4268890.0,793.0,603.0,144155.0,5.0,5.571,15494.988,2.878,2.189,523.246,0.018,0.02,1.65,44957270.0,195527.0,164.226,0.714,190385.0,0.695,0.0032,315.7,0.0,173248256.0,118488929.0,0.0,0.0,1314110.0,0.0,62.88,43.01,0.0,4770.0,749783.0,0.272,62.23
2022-01-14,563.93,1220.0,6693.4,14050.0,14295.0,16316.3,835183.16,10578.3,1205783.25,60896.7,4269740.0,850.0,650.429,144163.0,8.0,6.0,15498.073,3.085,2.361,523.275,0.029,0.022,1.68,45155645.0,198375.0,164.95,0.725,190369.0,0.695,0.0034,292.7,0.0,174291585.0,118952014.0,0.0,0.0,1314110.0,0.0,63.26,43.18,0.0,4770.0,781713.0,0.284,62.23
2022-01-17,555.85,1480.0,6645.05,14860.0,14315.0,16329.1,837166.86,10593.1,1207183.95,61268.200000000004,4272421.0,772.0,824.571,144174.0,4.0,5.429,15507.805,2.802,2.993,523.315,0.015,0.02,1.82,45696853.0,178283.0,166.927,0.651,191065.0,0.698,0.0043,231.7,0.0,176629941.0,119992852.0,0.0,0.0,1314110.0,0.0,64.11,43.55,0.0,4770.0,870515.0,0.316,62.22
2022-01-18,552.96,1680.0,6614.06,17280.0,14335.0,16234.4,835710.43,10751.25,1243561.25,61353.8,4273783.0,1362.0,904.571,144183.0,9.0,5.571,15512.748,4.944,3.283,523.348,0.033,0.02,1.9,45891161.0,194308.0,167.637,0.71,189722.0,0.693,0.0048,209.7,0.0,177259377.0,120621088.0,0.0,0.0,1314110.0,0.0,64.34,43.78,0.0,4770.0,886168.0,0.322,62.21
2022-01-19,552.06,1500.0,6591.98,17140.0,14360.0,16285.7,849310.2,11200.800000000001,1228928.8,57870.8,4275528.0,1745.0,1061.571,144192.0,9.0,6.0,15519.082,6.334,3.853,523.38,0.033,0.022,1.98,46043177.0,152016.0,168.192,0.555,183062.0,0.669,0.0058,172.4,0.0,178261136.0,121566591.0,0.0,0.0,1314110.0,0.0,64.7,44.13,0.0,4770.0,872220.0,0.317,62.2
2022-01-20,555.29,1710.0,6626.87,15830.0,14335.0,16212.9,847554.77,11324.65,1213744.45,54473.0,4277644.0,2116.0,1250.571,144199.0,7.0,6.286,15526.763,7.681,4.539,523.406,0.025,0.023,2.06,46226708.0,183531.0,168.863,0.67,181348.0,0.662,0.0069,145.0,0.0,179153744.0,122378266.0,0.0,0.0,1314110.0,0.0,65.03,44.42,0.0,4770.0,843641.0,0.306,62.2
2022-01-21,566.3,1110.0,6726.37,15460.0,14335.0,16255.9,844905.54,11181.300000000001,1224639.05,57340.0,4280248.0,2604.0,1501.143,144201.0,2.0,5.429,15536.215,9.452,5.449,523.413,0.007,0.02,2.12,46426888.0,200180.0,169.594,0.731,181606.0,0.663,0.0083,121.0,0.0,180021654.0,123167273.0,0.0,0.0,1314110.0,0.0,65.34,44.71,0.0,4770.0,818581.0,0.297,60.94
2022-01-24,560.2,822.43,6655.17,17620.0,14340.0,16237.2,849567.4,11041.800000000001,1214598.0,57790.200000000004,4289305.0,2927.0,2412.0,144227.0,7.0,7.571,15569.089,10.624,8.755,523.507,0.025,0.027,2.26,46960977.0,175763.0,171.545,0.642,180589.0,0.66,0.0134,74.9,0.0,181377519.0,124334472.0,0.0,0.0,1314110.0,0.0,65.84,45.13,0.0,4770.0,678225.0,0.246,60.92
2022-01-25,553.16,1200.0,6568.17,21320.0,14350.0,16214.1,852409.53,11049.5,1232091.0,58117.5,4294183.0,4878.0,2914.286,144247.0,20.0,9.143,15586.795,17.706,10.578,523.58,0.073,0.033,2.31,47137384.0,176407.0,172.189,0.644,178032.0,0.65,0.0164,61.1,0.0,182024020.0,125106842.0,0.0,0.0,1314110.0,0.0,66.07,45.41,0.0,4770.0,680663.0,0.247,60.91
2022-01-26,560.67,1170.0,6600.82,22630.0,14350.0,16125.1,839237.37,10762.5,1261221.5,61418.0,4301193.0,7010.0,3666.429,144254.0,7.0,8.857,15612.24,25.445,13.308,523.605,0.025,0.032,2.36,47381797.0,244413.0,173.082,0.893,191231.0,0.699,0.0192,52.2,0.0,182500827.0,125673513.0,0.0,0.0,1314110.0,0.0,66.24,45.62,0.0,4770.0,605670.0,0.22,60.89
2022-01-27,556.52,1240.0,6611.16,17780.0,14385.0,16029.2,830993.92,10501.05,1263866.1,61567.8,4309270.0,8077.0,4518.0,144261.0,7.0,8.857,15641.557,29.317,16.399,523.631,0.025,0.032,2.36,47618448.0,236651.0,173.947,0.864,198820.0,0.726,0.0227,44.0,0.0,183060035.0,126413464.0,0.0,0.0,1314110.0,0.0,66.45,45.88,0.0,4770.0,558042.0,0.203,60.88
2022-01-28,557.52,1110.0,6645.51,19270.0,14385.0,16029.2,828331.83,10357.199999999999,1262859.1500000001,66746.4,4319175.0,9905.0,5561.0,144268.0,7.0,9.571,15677.51,35.953,20.185,523.656,0.025,0.035,2.35,47876593.0,258145.0,174.89,0.943,207101.0,0.757,0.0269,37.2,0.0,183677032.0,127164526.0,0.0,0.0,1314110.0,0.0,66.67,46.16,0.0,4770.0,522197.0,0.19,60.86
2022-01-31,556.83,1130.0,6631.15,18250.0,14380.0,16153.0,830694.91,10353.6,1276944.0,70030.6,4353370.0,10185.0,9152.143,144320.0,17.0,13.286,15801.629,36.969,33.22,523.845,0.062,0.048,2.24,48545839.0,202393.0,177.334,0.739,226409.0,0.827,0.0404,24.7,0.0,184680997.0,128028074.0,0.0,0.0,1314110.0,0.0,67.03,46.47,0.0,4770.0,471925.0,0.171,60.85
2022-02-02,561.99,1340.0,6707.65,21480.0,14355.0,16224.0,833691.36,10479.15,1263527.0999999999,78952.5,4387286.0,17895.0,12299.0,144373.0,25.0,17.0,15924.735,64.954,44.642,524.037,0.091,0.062,2.19,49008702.0,226958.0,179.025,0.829,232415.0,0.849,0.0529,18.9,0.0,185237546.0,128737666.0,0.0,0.0,1314110.0,0.0,67.24,46.73,0.0,4770.0,390960.0,0.142,60.83
2022-02-03,559.24,977.34,6683.85,20240.0,14375.0,16442.1,833884.27,10350.0,1301225.0,70293.75,4414483.0,27197.0,15030.429,144411.0,38.0,21.429,16023.454,98.718,54.557,524.175,0.138,0.078,2.2,49316689.0,307987.0,180.15,1.125,242606.0,0.886,0.062,16.1,0.0,185622566.0,129405527.0,0.0,0.0,1314110.0,0.0,67.38,46.97,0.0,4770.0,366076.0,0.133,60.82
2022-02-04,562.64,950.96,6731.39,17730.0,14378.0,16457.1,835536.82,10352.16,1327520.74,65707.46,4446694.0,32211.0,18217.0,144453.0,42.0,26.429,16140.371,116.918,66.123,524.328,0.152,0.096,2.16,49629666.0,312977.0,181.293,1.143,250439.0,0.915,0.0727,13.7,0.0,186019239.0,130122520.0,0.0,0.0,1314110.0,0.0,67.52,47.23,0.0,4770.0,334601.0,0.121,60.8
2022-02-07,568.84,1070.0,6804.94,22590.0,14395.0,16470.8,842355.99,10652.3,1319877.55,60890.850000000006,4542601.0,26121.0,27033.0,144636.0,82.0,45.143,16488.489,94.813,98.123,524.992,0.298,0.164,1.89,50382434.0,180967.0,184.043,0.661,262371.0,0.958,0.103,9.7,325015898.0,186703390.0,131119425.0,5878217.0,1644652.0,1361330.0,117.97,67.77,47.59,2.13,4941.0,288913.0,0.105,60.78
2022-02-08,562.86,1440.0,6789.52,25590.0,14390.0,16424.8,844561.53,10792.5,1296251.2,61157.5,4580093.0,37492.0,30100.286,144719.0,83.0,53.0,16624.576,136.086,109.256,525.293,0.301,0.192,1.8,50667072.0,284638.0,185.083,1.04,269333.0,0.984,0.1118,8.9,325992890.0,187047562.0,132090119.0,6034892.0,976992.0,1313170.0,118.33,67.89,47.95,2.19,4766.0,275130.0,0.1,60.76
