"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/2021","27.8750","27.8500","27.9750","27.4750","","0.34%"
"06/04/2021","27.7800","27.4400","27.8850","27.2250","","1.20%"
"06/03/2021","27.4500","28.1600","28.2550","27.0300","","-2.66%"
"06/02/2021","28.2000","27.8850","28.2250","27.6850","","1.08%"
"06/01/2021","27.9000","28.0615","28.5600","27.8200","","-0.54%"
"05/31/2021","28.0513","27.9300","28.1750","27.8750","","0.61%"
"05/28/2021","27.8800","27.8750","28.0050","27.3939","","0.07%"
"05/27/2021","27.8600","27.6800","27.9150","27.4950","","0.61%"
"05/26/2021","27.6900","27.9950","28.2550","27.6047","","-1.04%"
"05/25/2021","27.9800","27.7735","28.0550","27.4636","","0.65%"
"05/24/2021","27.8000","27.5703","27.9250","27.4600","","1.02%"
"05/21/2021","27.5200","27.7638","28.0950","27.2000","","-0.79%"
"05/20/2021","27.7400","27.7350","28.0150","27.3950","","-0.04%"
"05/19/2021","27.7500","28.1950","28.2650","27.3650","","-1.61%"
"05/18/2021","28.2050","28.1900","28.7650","28.0000","","0.12%"
"05/17/2021","28.1700","27.4800","28.3250","27.3464","","2.75%"
"05/14/2021","27.4150","27.0950","27.5150","26.8200","","1.31%"
"05/13/2021","27.0600","27.0200","27.2650","26.7150","","0.11%"
"05/12/2021","27.0300","27.6350","27.7050","26.9450","","-2.17%"
"05/11/2021","27.6300","27.3340","27.6712","27.1000","","1.17%"
"05/10/2021","27.3100","27.5450","27.8950","27.2300","","-0.44%"
"05/07/2021","27.4300","27.3000","27.6800","27.1400","","0.49%"
"05/06/2021","27.2950","26.5150","27.4750","26.1740","","3.00%"
"05/05/2021","26.5000","26.5150","26.6450","26.1000","","-0.11%"
"05/04/2021","26.5300","26.9200","27.1250","26.0950","","-1.27%"
"05/03/2021","26.8700","25.9250","27.0050","25.8000","","3.75%"
"04/30/2021","25.9000","26.1100","26.2050","25.7950","","-0.70%"
"04/29/2021","26.0836","26.2400","26.4950","25.7100","","-0.33%"
"04/28/2021","26.1700","26.3016","26.3350","25.8250","","-0.27%"
"04/27/2021","26.2400","26.2156","26.4750","26.0450","","0.11%"
"04/26/2021","26.2100","25.9900","26.2350","25.8500","","0.85%"
"04/23/2021","25.9900","26.1700","26.4100","25.8400","","-0.69%"
"04/22/2021","26.1700","26.5750","26.6250","25.9750","","-1.52%"
"04/21/2021","26.5750","25.8330","26.6950","25.7600","","2.73%"
"04/20/2021","25.8700","25.8200","26.1000","25.6850","","0.23%"
"04/19/2021","25.8100","25.9850","26.2550","25.6300","","-0.56%"
"04/16/2021","25.9550","25.8500","26.3150","25.7500","","0.37%"
"04/15/2021","25.8600","25.4250","26.0150","25.3200","","1.77%"
"04/14/2021","25.4100","25.3550","25.5550","25.1950","","0.32%"
"04/13/2021","25.3300","24.8000","25.4900","24.6800","","1.95%"
"04/12/2021","24.8450","25.2500","25.2950","24.7000","","-1.56%"
"04/09/2021","25.2400","25.4600","25.5150","24.9800","","-0.75%"
"04/08/2021","25.4300","25.1567","25.6250","24.9600","","1.23%"
"04/07/2021","25.1200","25.1450","25.2850","24.8484","","-0.20%"
"04/06/2021","25.1700","24.8750","25.3150","24.7650","","1.08%"
"04/05/2021","24.9000","25.0000","25.1050","24.6131","","-0.28%"
"04/02/2021","24.9700","24.9800","25.0413","24.9525","","0.00%"
"04/01/2021","24.9700","24.4345","24.9950","24.2400","","2.38%"
"03/31/2021","24.3900","24.0300","24.5650","23.7799","","1.56%"
"03/30/2021","24.0150","24.6650","24.7850","23.8450","","-2.66%"
"03/29/2021","24.6700","25.0782","25.1064","24.4450","","-1.50%"
"03/26/2021","25.0450","25.0750","25.2750","24.8650","","0.10%"
"03/25/2021","25.0200","25.0900","25.1950","24.4100","","-0.24%"
"03/24/2021","25.0800","25.0700","25.3750","24.9750","","0.00%"
"03/23/2021","25.0800","25.7600","25.8350","25.0050","","-2.70%"
"03/22/2021","25.7750","26.2320","26.2390","25.4050","","-1.79%"
"03/19/2021","26.2450","26.0700","26.3550","25.8742","","0.75%"
"03/18/2021","26.0500","26.3100","26.6550","25.8250","","-1.08%"
"03/17/2021","26.3350","25.9500","26.5250","25.7600","","1.44%"
"03/16/2021","25.9600","26.2500","26.3350","25.8250","","-1.14%"
"03/15/2021","26.2600","25.9750","26.4150","25.7969","","1.34%"
"03/12/2021","25.9129","26.0900","26.1800","25.3800","","-0.63%"
"03/11/2021","26.0766","26.2050","26.4750","25.8400","","-0.33%"
"03/10/2021","26.1639","25.9200","26.2250","25.5400","","1.02%"
"03/09/2021","25.9000","25.1100","26.1400","25.0350","","3.23%"
"03/08/2021","25.0900","25.3500","25.9265","24.9500","","-0.40%"
"03/05/2021","25.1900","25.3200","25.4650","24.8300","","-0.46%"
"03/04/2021","25.3075","26.1250","26.3450","25.0600","","-2.96%"
"03/03/2021","26.0800","26.7800","26.8750","25.8347","","-2.50%"
"03/02/2021","26.7500","26.5200","26.9250","25.8450","","0.89%"
"03/01/2021","26.5128","26.6500","27.1050","26.4250","","-0.40%"
"02/26/2021","26.6200","27.4200","27.6050","26.1400","","-2.85%"
"02/25/2021","27.4000","28.0150","28.2150","27.2784","","-2.07%"
"02/24/2021","27.9800","27.6400","28.0050","27.3150","","1.30%"
"02/23/2021","27.6200","28.1750","28.3365","27.2400","","-1.91%"
"02/22/2021","28.1570","27.3850","28.2856","27.2800","","3.47%"
"02/19/2021","27.2118","27.0250","27.6200","26.2300","","0.73%"
"02/18/2021","27.0158","27.3900","27.5250","26.8600","","-1.21%"
"02/17/2021","27.3471","27.2600","27.4350","26.8500","","0.47%"
"02/16/2021","27.2200","27.6050","27.9600","26.8362","","-1.34%"
"02/15/2021","27.5900","27.3950","27.7150","27.3550","","0.88%"
"02/12/2021","27.3500","26.9800","27.4400","26.8480","","1.49%"
"02/11/2021","26.9472","27.0050","27.2923","26.6950","","-0.17%"
"02/10/2021","26.9930","27.2450","27.5350","26.8328","","-0.76%"
"02/09/2021","27.2000","27.2600","27.8250","27.0650","","-0.19%"
"02/08/2021","27.2524","26.9800","27.5850","26.8400","","1.58%"
"02/05/2021","26.8282","26.3000","27.0550","26.1950","","2.04%"
"02/04/2021","26.2924","26.8700","26.9500","25.8950","","-2.13%"
"02/03/2021","26.8642","26.6150","27.2050","26.4750","","0.95%"
"02/02/2021","26.6117","29.0000","29.0900","26.2800","","-8.14%"
"02/01/2021","28.9700","28.2950","30.0750","27.9600","","7.29%"
"01/29/2021","27.0015","26.3850","27.6600","26.0386","","2.39%"
"01/28/2021","26.3700","25.2675","26.9700","24.8600","","4.48%"
"01/27/2021","25.2400","25.4700","25.5008","24.6972","","-0.80%"
"01/26/2021","25.4425","25.3400","25.6600","25.1886","","0.56%"
"01/25/2021","25.3000","25.4250","25.7850","25.1600","","-0.39%"
"01/22/2021","25.4000","25.9651","26.0100","25.0200","","-2.10%"
"01/21/2021","25.9451","25.8350","26.0650","25.6400","","0.54%"
"01/20/2021","25.8068","25.2000","25.8850","25.0400","","2.45%"
"01/19/2021","25.1900","25.3450","25.4250","24.9250","","-0.55%"
"01/18/2021","25.3300","24.7840","25.3525","24.1999","","2.40%"
"01/15/2021","24.7353","25.5450","25.7953","24.5850","","-3.11%"
"01/14/2021","25.5304","25.1550","25.9050","25.0550","","1.55%"
"01/13/2021","25.1400","25.6050","25.6900","25.1250","","-1.70%"
"01/12/2021","25.5748","24.9600","25.6500","24.8950","","2.62%"
"01/11/2021","24.9209","25.3550","25.5133","24.3300","","-1.77%"
"01/08/2021","25.3700","27.1250","27.2200","24.4809","","-6.40%"
"01/07/2021","27.1040","27.3050","27.3750","26.9200","","-0.72%"
"01/06/2021","27.3000","27.5800","27.9300","26.6093","","-0.98%"
"01/05/2021","27.5700","27.2450","27.6950","26.9916","","1.32%"
"01/04/2021","27.2110","26.6500","27.5700","26.6150","","3.23%"
"01/01/2021","26.3600","26.4000","26.4550","26.3650","","0.01%"
"12/31/2020","26.3584","26.6400","26.7150","26.2100","","-0.95%"
"12/30/2020","26.6100","26.2100","26.6458","26.1350","","1.65%"
"12/29/2020","26.1788","26.2050","26.6200","25.9500","","0.07%"
"12/28/2020","26.1600","26.0898","26.7750","25.9442","","1.20%"
"12/25/2020","25.8500","25.8250","25.8750","25.8250","","0.04%"
"12/24/2020","25.8400","25.5600","25.9250","25.4200","","1.21%"
"12/23/2020","25.5300","25.1600","25.8000","25.0600","","1.62%"
"12/22/2020","25.1224","26.1909","26.5856","25.0770","","-3.98%"
"12/21/2020","26.1633","25.7950","27.4050","24.9700","","1.53%"
"12/18/2020","25.7680","26.0600","26.1350","25.6550","","-1.08%"
"12/17/2020","26.0500","25.3750","26.1000","25.1600","","2.82%"
"12/16/2020","25.3358","24.5200","25.5050","24.4430","","3.48%"
"12/15/2020","24.4829","23.8400","24.5750","23.8100","","2.79%"
"12/14/2020","23.8176","23.9350","24.2400","23.6750","","-0.40%"
"12/11/2020","23.9122","23.9750","24.1250","23.6000","","-0.16%"
"12/10/2020","23.9495","23.9436","24.2900","23.7200","","0.12%"
"12/09/2020","23.9212","24.5600","24.5938","23.5900","","-2.60%"
"12/08/2020","24.5600","24.5050","24.8700","24.4250","","0.22%"
"12/07/2020","24.5050","24.1900","24.7857","23.5200","","1.40%"
"12/04/2020","24.1656","24.0850","24.4100","23.9300","","0.42%"
"12/03/2020","24.0655","24.1100","24.2950","23.7350","","-0.15%"
"12/02/2020","24.1018","24.0150","24.3286","23.5400","","0.42%"
"12/01/2020","24.0021","22.6350","24.0607","22.5807","","6.18%"
"11/30/2020","22.6044","22.7250","22.7800","21.8965","","-0.40%"
"11/27/2020","22.6950","23.2750","23.3450","22.3400","","-3.22%"
"11/26/2020","23.4500","23.3250","23.4900","23.1750","","0.64%"
"11/25/2020","23.3000","23.2700","23.5331","23.0950","","0.20%"
"11/24/2020","23.2524","23.5900","23.6433","22.9300","","-1.37%"
"11/23/2020","23.5759","24.1650","24.4050","23.4238","","-2.35%"
"11/20/2020","24.1444","24.0950","24.5350","23.9000","","0.23%"
"11/19/2020","24.0895","24.3150","24.3850","23.6300","","-0.92%"
"11/18/2020","24.3126","24.4916","24.7150","24.2000","","-0.63%"
"11/17/2020","24.4678","24.7800","24.8150","24.3650","","-1.15%"
"11/16/2020","24.7515","24.6750","25.0800","24.2200","","0.49%"
"11/13/2020","24.6296","24.2450","24.8250","24.1550","","1.65%"
"11/12/2020","24.2300","24.2750","24.4050","24.0400","","-0.08%"
"11/11/2020","24.2494","24.2200","24.4450","23.7743","","0.16%"
"11/10/2020","24.2100","24.0850","24.5050","23.8950","","0.58%"
"11/09/2020","24.0698","25.6150","26.0062","23.5750","","-5.95%"
"11/06/2020","25.5929","25.3600","25.8456","24.8932","","1.05%"
"11/05/2020","25.3275","23.9400","25.4800","23.8900","","5.93%"
"11/04/2020","23.9100","24.1800","24.5009","23.2400","","-1.06%"
"11/03/2020","24.1654","24.0800","24.4000","23.9000","","0.53%"
"11/02/2020","24.0383","23.6550","24.1750","23.3939","","1.73%"
"10/30/2020","23.6300","23.2450","23.8250","23.1740","","1.53%"
"10/29/2020","23.2750","23.3900","23.5858","22.5800","","-0.58%"
"10/28/2020","23.4100","24.3700","24.5850","23.0200","","-4.64%"
"10/27/2020","24.5500","24.2750","24.6200","24.1950","","0.95%"
"10/26/2020","24.3200","24.6300","24.6700","24.1000","","-1.06%"
"10/23/2020","24.5800","24.7200","24.8650","24.4050","","-0.69%"
"10/22/2020","24.7500","25.0400","25.0916","24.3650","","-1.28%"
"10/21/2020","25.0700","24.6550","25.2900","24.6500","","1.72%"
"10/20/2020","24.6450","24.3797","24.9352","24.3200","","0.59%"
"10/19/2020","24.5000","24.1750","24.9850","24.1150","","1.37%"
"10/16/2020","24.1700","24.2750","24.5266","24.0600","","-0.58%"
"10/15/2020","24.3100","24.2875","24.3450","23.5800","","0.12%"
"10/14/2020","24.2800","24.1650","24.6500","23.8743","","0.46%"
"10/13/2020","24.1700","25.1350","25.2050","23.9350","","-3.74%"
"10/12/2020","25.1100","25.1100","25.5750","24.7800","","-0.04%"
"10/09/2020","25.1200","23.8450","25.1886","23.8326","","5.44%"
"10/08/2020","23.8250","23.8750","24.2200","23.6600","","-0.06%"
"10/07/2020","23.8400","23.0350","23.9851","23.0050","","3.27%"
"10/06/2020","23.0850","24.3850","24.5100","22.8650","","-5.20%"
"10/05/2020","24.3500","23.7150","24.5200","23.6750","","2.74%"
"10/02/2020","23.7000","23.7835","24.2050","23.4800","","-0.80%"
"10/01/2020","23.8900","23.2250","24.1750","23.2150","","2.93%"
"09/30/2020","23.2100","24.2243","24.3200","23.1393","","-3.99%"
"09/29/2020","24.1750","23.6750","24.4103","23.3700","","1.96%"
"09/28/2020","23.7100","22.8765","23.7375","22.5150","","3.72%"
"09/25/2020","22.8600","23.1550","23.3162","22.4500","","-1.49%"
"09/24/2020","23.2050","22.8950","23.3600","21.6611","","1.46%"
"09/23/2020","22.8700","24.4005","24.4800","22.5950","","-6.33%"
"09/22/2020","24.4150","24.7250","25.2376","23.8274","","-1.27%"
"09/21/2020","24.7300","26.7967","26.9667","23.7165","","-7.60%"
"09/18/2020","26.7650","27.0850","27.2200","26.7055","","-1.24%"
"09/17/2020","27.1000","27.3150","27.3150","26.3112","","-0.48%"
"09/16/2020","27.2300","27.2350","27.4550","26.8791","","-0.02%"
"09/15/2020","27.2350","27.1470","27.6329","27.0024","","0.29%"
"09/14/2020","27.1550","26.7649","27.3100","26.6725","","1.55%"
"09/11/2020","26.7400","26.8776","27.0438","26.5800","","-0.67%"
"09/10/2020","26.9200","26.9890","27.4930","26.6800","","-0.39%"
"09/09/2020","27.0250","26.6267","27.1300","26.4073","","1.20%"
"09/08/2020","26.7050","26.9343","27.1027","25.8604","","-1.09%"
"09/07/2020","27.0000","26.8747","27.1757","26.6153","","0.45%"
"09/04/2020","26.8800","26.5900","27.0131","26.3090","","0.96%"
"09/03/2020","26.6250","27.4325","27.7200","26.4800","","-3.16%"
"09/02/2020","27.4950","28.1245","28.3200","27.0780","","-2.38%"
"09/01/2020","28.1650","28.2650","28.9100","27.7141","","-0.19%"
"08/31/2020","28.2200","27.5375","28.3680","27.5375","","2.66%"
"08/28/2020","27.4900","27.0527","27.7200","26.8300","","1.65%"
"08/27/2020","27.0450","27.5189","27.9180","26.5245","","-1.73%"
"08/26/2020","27.5200","26.4750","27.5450","26.0973","","4.12%"
"08/25/2020","26.4300","26.5450","26.8080","26.0715","","-0.41%"
"08/24/2020","26.5400","26.7640","27.2450","26.2570","","-0.56%"
"08/21/2020","26.6886","27.2640","27.5452","26.0599","","-1.95%"
"08/20/2020","27.2200","26.7150","27.5277","26.6047","","1.87%"
"08/19/2020","26.7200","27.7226","28.0425","26.4950","","-3.36%"
"08/18/2020","27.6500","27.4550","28.4600","27.1211","","0.91%"
"08/17/2020","27.4000","26.6418","27.5712","25.8305","","3.75%"
"08/14/2020","26.4100","27.5230","27.7240","25.7483","","-4.16%"
"08/13/2020","27.5550","25.5835","27.7212","25.2805","","7.81%"
"08/12/2020","25.5600","24.7815","26.2921","23.4455","","3.11%"
"08/11/2020","24.7900","29.1850","29.2595","24.4299","","-14.96%"
"08/10/2020","29.1500","28.4634","29.4233","27.8682","","3.04%"
"08/07/2020","28.2900","28.9350","29.8634","27.3760","","-2.25%"
"08/06/2020","28.9400","26.9910","29.0902","26.8000","","7.11%"
"08/05/2020","27.0200","26.0150","27.1451","25.3731","","3.92%"
"08/04/2020","26.0000","24.2450","26.0287","24.1200","","7.22%"
"08/03/2020","24.2500","24.7595","24.8505","24.0598","","-0.49%"
"07/31/2020","24.3700","23.5257","24.4716","23.2936","","3.50%"
"07/30/2020","23.5450","24.4150","24.4250","22.9160","","-3.52%"
"07/29/2020","24.4050","24.6050","24.9400","23.3297","","-0.67%"
"07/28/2020","24.5700","24.5645","26.2051","22.3462","","-0.16%"
"07/27/2020","24.6100","22.7450","24.6350","22.7201","","8.22%"
"07/24/2020","22.7400","22.6950","22.9300","22.4135","","0.09%"
"07/23/2020","22.7200","23.0650","23.2585","22.2700","","-1.35%"
"07/22/2020","23.0300","21.3034","23.0709","21.2838","","7.97%"
"07/21/2020","21.3300","19.9300","21.3550","19.8530","","7.19%"
"07/20/2020","19.9000","19.3538","19.9300","19.2450","","3.06%"
"07/17/2020","19.3100","19.1550","19.4050","18.9250","","0.73%"
"07/16/2020","19.1700","19.4250","19.4850","19.0975","","-1.13%"
"07/15/2020","19.3900","19.2050","19.4800","19.1299","","0.99%"
"07/14/2020","19.2000","19.1150","19.3000","18.8700","","0.63%"
"07/13/2020","19.0800","18.6925","19.3764","18.6925","","2.20%"
"07/10/2020","18.6700","18.6950","18.8200","18.4788","","0.05%"
"07/09/2020","18.6600","18.6450","19.0519","18.4828","","-0.59%"
"07/08/2020","18.7700","18.3400","18.7950","18.2400","","2.57%"
"07/07/2020","18.3000","18.2450","18.3783","17.9865","","0.49%"
"07/06/2020","18.2100","18.0476","18.4100","17.9400","","0.94%"
"07/03/2020","18.0400","18.0500","18.1100","17.9291","","0.78%"
"07/02/2020","17.9000","17.9600","18.1362","17.7598","","-0.22%"
"07/01/2020","17.9400","18.1700","18.4623","17.8250","","-1.05%"
"06/30/2020","18.1300","17.8200","18.2565","17.7650","","1.51%"
"06/29/2020","17.8600","17.8135","17.9652","17.6750","","0.62%"
"06/26/2020","17.7500","17.7974","17.9448","17.4922","","-0.73%"
"06/25/2020","17.8800","17.4825","17.9050","17.4350","","2.05%"
"06/24/2020","17.5200","17.8600","18.0750","17.4150","","-2.40%"
"06/23/2020","17.9500","17.8400","18.0282","17.6625","","0.73%"
"06/22/2020","17.8200","17.6536","18.0450","17.6341","","1.25%"
"06/19/2020","17.6000","17.5300","17.8200","17.3595","","0.54%"
"06/18/2020","17.5050","17.4850","17.6921","17.3050","","-0.43%"
"06/17/2020","17.5800","17.4300","17.6450","17.3000","","1.06%"
"06/16/2020","17.3950","17.3775","17.6000","17.2300","","-0.20%"
"06/15/2020","17.4300","17.4572","17.5861","16.9550","","-0.06%"
"06/12/2020","17.4400","17.6150","17.7725","17.3827","","-1.50%"
"06/11/2020","17.7050","18.1238","18.1700","17.4750","","-2.99%"
"06/10/2020","18.2500","17.5331","18.3150","17.5243","","3.75%"
"06/09/2020","17.5900","17.7614","17.8000","17.4550","","-1.51%"
"06/08/2020","17.8600","17.3865","17.9250","17.3150","","2.82%"
"06/05/2020","17.3700","17.7600","17.8150","17.2150","","-1.98%"
"06/04/2020","17.7200","17.7500","17.8675","17.4500","","0.28%"
"06/03/2020","17.6700","18.1000","18.1300","17.4592","","-2.32%"
"06/02/2020","18.0900","18.2850","18.3885","17.7730","","-0.99%"
"06/01/2020","18.2700","17.8850","18.4387","17.8850","","2.41%"
"05/29/2020","17.8400","17.4300","17.9350","17.2625","","2.41%"
"05/28/2020","17.4200","17.2765","17.5259","17.1700","","0.69%"
"05/27/2020","17.3000","17.1200","17.3800","16.8494","","1.17%"
"05/26/2020","17.1000","17.1230","17.4775","17.0150","","-0.58%"
"05/25/2020","17.2000","17.2020","17.2600","16.8829","","0.12%"
"05/22/2020","17.1800","17.0100","17.2566","16.7034","","0.70%"
"05/21/2020","17.0600","17.5100","17.5950","16.8750","","-2.51%"
"05/20/2020","17.5000","17.4400","17.6450","17.2685","","0.57%"
"05/19/2020","17.4000","16.9950","17.5000","16.9631","","1.31%"
"05/18/2020","17.1750","16.6350","17.5772","16.6350","","3.34%"
"05/15/2020","16.6200","15.8754","16.7400","15.7602","","4.73%"
"05/14/2020","15.8700","15.5625","15.9550","15.4384","","1.47%"
"05/13/2020","15.6400","15.4460","15.6650","15.3271","","1.49%"
"05/12/2020","15.4100","15.4928","15.6500","15.3364","","-0.90%"
"05/11/2020","15.5500","15.5050","15.6249","15.2700","","0.65%"
"05/08/2020","15.4500","15.3500","15.6460","15.2100","","-0.32%"
"05/07/2020","15.5000","14.8416","15.5275","14.8193","","3.89%"
"05/06/2020","14.9200","14.9665","15.1800","14.8150","","-0.67%"
"05/05/2020","15.0200","14.7976","15.0550","14.7100","","1.21%"
"05/04/2020","14.8400","14.9745","15.0819","14.7264","","-0.67%"
"05/01/2020","14.9400","14.9480","15.0653","14.7350","","-0.53%"
"04/30/2020","15.0200","15.2700","15.5150","14.7147","","-2.21%"
"04/29/2020","15.3600","15.1945","15.3996","15.0840","","1.12%"
"04/28/2020","15.1900","15.2025","15.2430","14.9050","","-0.56%"
"04/27/2020","15.2750","15.2594","15.3550","15.0100","","0.23%"
"04/24/2020","15.2400","15.2550","15.4059","15.0246","","-0.39%"
"04/23/2020","15.3000","15.0931","15.4550","14.9600","","0.96%"
"04/22/2020","15.1550","14.8800","15.1825","14.6850","","1.54%"
"04/21/2020","14.9250","15.3175","15.3500","14.5200","","-2.90%"
"04/20/2020","15.3700","15.1455","15.4475","15.0487","","1.59%"
"04/17/2020","15.1300","15.5449","15.5649","15.0334","","-3.14%"
"04/16/2020","15.6200","15.4867","15.6450","15.2015","","0.94%"
"04/15/2020","15.4750","15.7592","15.7950","15.2650","","-2.12%"
"04/14/2020","15.8100","15.3609","15.8600","15.3333","","2.33%"
"04/13/2020","15.4500","15.4744","15.5259","15.1316","","0.06%"
"04/10/2020","15.4400","15.4400","15.4700","15.4100","","-0.06%"
"04/09/2020","15.4500","14.9737","15.5750","14.9074","","2.66%"
"04/08/2020","15.0500","15.0114","15.1895","14.8569","","0.31%"
"04/07/2020","15.0030","15.0196","15.5074","14.8400","","0.12%"
"04/06/2020","14.9850","14.4070","15.1011","14.2379","","4.13%"
"04/03/2020","14.3900","14.4955","14.5884","14.2615","","-0.79%"
"04/02/2020","14.5050","13.9484","14.5650","13.8949","","3.61%"
"04/01/2020","14.0000","13.9700","14.1556","13.8050","","0.21%"
"03/31/2020","13.9700","14.0569","14.2583","13.8519","","-1.03%"
"03/30/2020","14.1150","14.5350","14.5952","13.8100","","-2.45%"
"03/27/2020","14.4700","14.4050","14.6615","14.1789","","0.59%"
"03/26/2020","14.3850","14.5000","14.6900","14.1547","","-0.31%"
"03/25/2020","14.4300","14.3100","14.7400","14.0084","","1.12%"
"03/24/2020","14.2700","13.2800","14.3650","13.1728","","7.70%"
"03/23/2020","13.2500","12.6000","13.2950","12.2708","","5.33%"
"03/20/2020","12.5800","12.0971","13.0278","11.9950","","3.88%"
"03/19/2020","12.1100","11.9598","12.3110","11.7750","","1.09%"
"03/18/2020","11.9800","12.6096","12.9050","11.6402","","-4.85%"
"03/17/2020","12.5900","12.8450","13.2550","12.1186","","-2.40%"
"03/16/2020","12.9000","15.0942","15.1210","11.7925","","-12.13%"
"03/13/2020","14.6800","15.8375","15.8800","14.4400","","-7.21%"
"03/12/2020","15.8200","16.7500","16.9407","15.5124","","-5.57%"
"03/11/2020","16.7530","16.8969","17.1269","16.6700","","-0.63%"
"03/10/2020","16.8600","16.9900","17.2150","16.8000","","-0.65%"
"03/09/2020","16.9700","17.3350","17.5317","16.5550","","-1.98%"
"03/06/2020","17.3130","17.4304","17.5891","17.0487","","-0.56%"
"03/05/2020","17.4100","17.2076","17.4701","17.1397","","1.34%"
"03/04/2020","17.1800","17.1966","17.3548","17.0729","","0.00%"
"03/03/2020","17.1800","16.7477","17.4775","16.7150","","2.70%"
"03/02/2020","16.7281","16.6900","17.0585","16.5050","","0.40%"
